"X1385" "X1918" "X1799" "X0440" "X1371" "X1976" "X0339" "X1419" "X1358" "X0843" "X0180" "X1421" "X0791" "X1952" "X1403" "X1958" "X1860" "X1382" "X1942" "X1869" "X0859" "X0915" "X2114" "X0543" "X1436" "X1886" "X0197" "X0692" "X0134" "X1787" "X1915" "X1368" "X0159" "X2092" "X1962" "X1632" "X0343" "X1437" "X0174" "X0849" "X0396" "X0153" "X0144" "X0720" "X1416" "X1443" "X1511" "X0187" "X1937" "X1414" "X0208" "X0761" "X1445" "X1940" "X0196" "X1927" "X1633" "X1963" "X1916" "X1377" "X0805" "X1925" "X1514" "X1392" "X1360" "X0456" "X0122" "X0167" "X1441" "X0471" "X1379" "X1401" "X0243" "X0753" "X0194" "X0792" "X1929" "X2049" "X2121" "X0264" "X1389" "X0211" "X1859" "X0155" "X1973" "X0736" "X1423" "X1939" "X1730" "X0828" "X1619" "X1904" "X0126" "X1376" "X1363" "BD" "X0073" "X1470" "X1381" "X1923" "X1373" "X1370" "X1919" "X1624" "X1815" "X1889" "X1418" "X1914" "X1993" "X0694" "X1528" "X1424" "X0987" "X1345" "X0806" "X1933" "X0660" "X1515" "X1405" "X0125" "X1951" "X0124" "X1906" "X0347" "X1744" "X1922" "X1420" "X1921" "X1433" "X1456" "X1397" "X1971" "X1887" "X1935" "X0686" "X1924" "X1677" "X1432" "X0147" "X1992" "X1413" "X1965" "X0668" "X1417" "X1390" "X1991" "X1926" "X1902" "X1967" "X0989" "X0363" "X1913" "X0219" "X1842" "X1974" "X1943" "X1378" "X2009" "X1941" "X0434" "X0190" "X1398" "X1427" "X1395" "X1762" "X1426" "X1415" "X0280" "X1328" "X0380" "X1425" "X0173" "X1769" "X0433" "X0177" "X1931" "X1972" "X0014" "X0820" "X1430" "X1716" "X1702" "X1806" "X0148" "X1625" "X1938" "X1464" "X1374" "X1920" "X1606" "X1391" "X1805" "X1444" "X1861" "X1375" "X1440" "X1384" "X0175" "X0207" "X0262" "X0170" "X1409" "X1961" "X1636" "X1959" "X1905" "X1955" "X0123" "X0233" "X1411" "X0165" "X0025" "X1970" "X2113" "X0172" "X3916" "X1934" "X0154" "X0882" "X2010" "X1932" "X0617" "X1465" "X0956" "X1429" "X1953" "X1956" "X0176" "X0967" "X0340" "X1917" "X1960" "X1966" "X1393" "X1410" "X0135" "X0150" "X1359" "X1431" "X1994" "X0214" "X1380" "X0146" "X1412" "X1386" "X1930" "X1406" "X1598" "X1394" "X0487" "X2115" "X1936" "X0510" "X1471" "X0072" "X0265" "X2046" "X0191" "X1950" "X1786" "X1888" "X1643" "X1890" "X1346" "X0152" "X1978" "X0149" "X1717" "X1954" "X1912" "X0182" "X1964" "X1442" "X1968" "X0157" "X1428" "X2122" "X0419" "X0893" "X1777" "X1627" "X1798" "X0127" "X0013" "X0851" "X0702" "X1928" "X1396" "X3915" "X0142" "X1388" "X3919" "X1896" "X1808" "X0769" "X1408" "X1332" "X1969"
"1967" 0 0 0 0 0 6.63604649369658e-05 0 0 0 0 0 0 0 0.000952161982891068 0 0.00175258414440344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00109684959993671 0 0 0 0 0 0 0.000132684246182111 0 0.000302439194891414 0 0 0 0 0 0.00167814367188479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00386585349837033 0 0 0 0 0 0 0 0 0 0 0.000742702564196947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126391121459643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000929791059055086 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000464325045211613 0 0 -0.00151640228731428 0 0 0 0 0 0 0 0 0.00130641854525051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00488122218468332 0 0 0 0 0 0 0 0 0 0 0.00059736757910231
"0989" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0363" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1913" 0 0 0 0 0 0.00180296396011427 0 0 0 0 0 0 0 0.000654858913780405 0 0.00385995760274068 0 0 0 0 0 0 0 0 0 -0.00485857050232184 0 0 0 0 0 0 0 0 0.00923260205309127 0 0 0 0 0 0 0 0 0 0 0 0.00349779901349746 0 0 0 0 0 0 0 0 0.00196023761489247 0 0.00637137012184264 0 0 0 0.00367043051678774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00459099900337446 0 0.000744907922129339 0 0 0.00361874164010266 0 0 0 0.00344384035785305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00141054060406827 0 0.00741196879423307 0 0 0 0 0.00203209645518592 0 0 0 0.00333153149405725 0 0 0 0 0 0 0 0 0 0.00138040320120708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00909243355565618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219838660496755 0 0.00528596986327971 0.0164300493158544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00208398540725564 0 0 0 0 0 0 0 0 0.00024734407801018 0.000128017500416207 0 0.0104881126917379 0 0 0 0 0 0 0 -0.000273050949876831 0 0 0 0 0 0 0.000923366704181657 0 0 0 0 0 0 0 0 0 0 0
"0219" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1842" 0 0 0 0 0 -4.72208506229468e-05 0 0 0 0 0 0 0 -0.000266352150442748 0 -0.00125969395204465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.81889161905717e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000697006491655855 0.000455001066861055 0 0 0 0 -0.0018982856225185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00102426127825492 0 0 0 0 0 5.27872554338445e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000921822082151903 0 0 0 0 0 0 0 0 0 0 0
"1974" 0 0.00729985880750846 -0.00679917832443449 0 0 0.0246899362480525 0 0 0 0 0 0 0 0.0115186317990429 0 0.0188738762217756 -0.00717459049504542 0 0.0282677385836203 0 0 0 0 0 0 -0.0121433293901177 0 0 0 -0.00454514400706227 0 0 0 0 0.0519370889522122 -0.00742384586757703 0 0 0 0 0 0 0 0 0 0 0.00927356648044362 0 0.0178109027560322 0 0 0 0 0.0133061568316491 0 0.0138984993565514 -0.00495797558302606 0.0472685415366499 0.000962987756110107 0 0 0.00767114079762022 0.00721360725031894 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00993383083835509 0 0 0 0 0 -0.0130016027973198 0 0.0166153401369703 0 0 0.03513279408203 0 0 0 0.0376083027726368 0 0 0 0 0 0 0 0.0271734722117271 0 0 0.00579919205115269 -0.00301733147543875 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00373358787457849 0 0 0.0207158993925401 0 0.0189324156182749 0 0 0.0220720139743788 0 0.00916128283252071 0 0.00269953035742102 0 0.0323193961299333 -0.00692393039697776 0.00653148144459966 0 0.0148447682207895 0 0 0 0 0.000478866337648821 0.0485590621050736 0 0 0 0 0.0171939250539771 0 0 0 0 0 0 0 0 0.0301734300580533 0 0 0.0201616231098267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00171875483144961 0.0299198702368774 0 0 0 0 0 0 0 -0.00175269797880712 0.0335379176553222 0 0 0.00598805429993881 0 0.0102185409295975 -0.00710754685970215 0 0 0 0 0 0 0 0 0 0 0.0564616334605035 -0.00722048568269377 0.0189844208412706 0.0534067928668145 0.0246876921460405 0 0 0 0 0 0 0 0 0 0.0165294554853991 0 0 0 0.0181666404584981 0 0 0 0 0.0159235983106881 0.0055736158544339 0 0 0 0.00209951737487975 0.00891835376787452 0.000276576022904935 0 0 0 0 0 0 0 0 0 0 0 0 0.00543235604794226 0 0 0 0 0 0.0297884241105247 0 0 0 0 0 0 0.0218275789955507 -0.00540662884962017 -0.00536266705861114 -0.00338617007648933 -0.00656379477559602 0 0 0 0 -0.00169391027719645 0.0158280779053956 0.00291975543820582 0 0 0 0.00194044592579001 0 0 0 0 0 -0.0081602948423251 -0.0026479501114196 -0.00594249566726227 0 0 0 0 0.00898307315416218 0 0 0 0 0 -0.000365010784147148 -0.00118091907670122 0 0 0 0
"1943" 0.00459643310276142 0.0195501262948615 -0.0178650655608231 0.000224656208134836 0 0 0 0 0 0 0 0 0 0 0 0 -0.0188760718967778 0.0052917114850364 0.00177203510916882 -0.0301019990448514 0 0 0.00458535863072905 0 0 0 0 0 0 -0.0220075417749735 0.00429887641873995 0 0 0.000133059775161591 0.0129296874532785 -0.0130266453523433 0 -0.000238910136906589 0 0 0 0 0 0 0 -7.29469127965551e-05 0.0029670566757865 0 0 0 0 0 -0.000474273501855645 0.00828971115056641 0 0 -0.0130393292670325 0.0120450587726941 0.0229478841595075 0 0 0 0.0125053098897059 0.00824043775471796 0 0 0 0 -0.00124426298562574 0 0 0 0 0 0 0 0.00681247772592413 0 0 0 0 0 0 0 0 0 0.000285058854576501 0 -0.0101742260677103 0 -0.00761856554277721 0 0 0 0 -0.00571333919719178 0 0.0171472273856413 0 1.36063338120971e-05 0 0 0.0310709270061025 -0.0226727481134229 -0.0323250061656322 -0.0252636901511337 0 0.00453187485664044 0 0 0 0 0 0 0 0.00545796834134004 0 0.0147169022121548 0 -0.00515770582059214 0 -0.0050770367357934 0 4.36211341771142e-05 -0.0037502467441926 0 0.00394590897981098 0.0154354633585774 0.0019535894625668 0.0266047932547055 0 0 -0.017818700613579 0.0193378603206204 0 0 -0.0190073357962865 0 0 0 0 0 0 0.00653019353343895 0 0 0.00571016284718767 0.0105561502013513 0.00428260834587707 0 0 0.0105278990934457 0 -0.0230757590461583 0.00026898563179153 0 0 0.00773394321093434 0 0 -0.010120268559446 0.00355873594198097 0.0109124087141592 0 -0.00974535182647437 0 0 0 0 0 0 0 -0.0254748375417035 0 0 0 0 0 0 0 -0.0220410990562224 -0.029701215814394 -0.0246270608492612 0 -0.0219208580765339 0 0.011487959685213 0 0.00197710686592543 -0.0241668366204722 0.00148531428488097 -0.016097409586605 0 -0.0207849043759565 0 0 0 0 -0.00702072161402912 0 0 0 0 -0.0248702749120469 0.0111433652471118 0 0 0 0 0 0 0 0 0 0 0 0.0162287868955749 0 0 0.00323181274607812 0 0 0.00746763087797527 0 0 0 0.0102217282989037 0 0 0 0.0262380745046149 0 0.00629058147081366 0 0 0 0 0 0 0 0 0.00845369657733809 0 0 0 0 0 0 0 0 0 0 0 0.0191788584311549 0 0 0 0 0 -0.0137917125528309 -0.0112691398790939 -0.0199381259164795 -0.0106680075212516 0 0 0 0 -0.0198233451094992 0 0 0 0 0 0.00626342586991963 0 0 0 0 0 -0.00154666919024802 -0.0284749322084746 -0.0250745714588741 0 0 0 0 0 0 0 0 0 0 -0.0315787255275061 -0.0196201074051669 0 0 0 0
"1378" 0.0104741016189902 0 0 0 0.00740195398649921 0 0 0.0116236305697832 0 0 0 0.0134685439055891 0 0 0.00512518235794864 0 0 0.0132755114812807 0 0 0 0 0 0 0.00706293872270124 0 0 0 0 0 0 0.00887017101673699 0 0 0 0 0 0 0 0 0 0 0 0 0.0337136366069472 0 0 0 0 0.00648344016412636 0 0 0 0 0 0 0 0 0 0.024756070204358 0 0 0 0.015206682103661 0 0 0 0 0 0 0.0188077865520692 0.00909228209239846 0 0 0 0 0 0 0 0 0.0231217155346183 0 0 0 0 0 0.00652555388106823 0.00229099023838974 0 0 0 0 0 0.0204152073810189 0 0 0 0 0.0237050426868259 0 0.0539968814839007 0.0169959753804418 0 0 0 0 0 0 0 0 0 0.022709617728067 0 0 0 0 0 0 0.0173530963410516 0 0 0 0 0 0 0 0.0158011417697893 0 0.00555809073108031 0 0.0390283960007049 0 0 0 0 0 0 0.027113625714318 0 0 0.0263606212463992 0 0 0.0108763168179595 0.000980470311082595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00857119163452318 0.00907463748422392 0.0354882825752007 0 0.0387261909026281 0.00554172412532991 0 0 0 9.01499917402129e-05 0 0 0 0 0 0 0 0 0.0283379482033693 0 0 0 0 0 0 0 0.0308811145913304 0 0 0.0362937411134279 0 0 0 0.0303682253774494 0 0.0240580207004901 0 0 0 0 0.0418152723108367 0 0 0 0 0 0 0 0.0126903558093461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216043066858438 0 0 0 0 0 0 0 0 0.0396938086170631 0.0461097936288802 0 0 0 0.0330464189007876 0 0 0.034435130703547 0 0.0272584908911353 0.00949461851735494 0 0.00721003457353019 0 0.0231267571613823 0 0 0.000845320090696499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326693786878315 0 0 0.0106584650928751 0 0 0 0 0.0466920286660205 0 0
"2009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1941" 0 0.000531565819404499 0 0 0 0.00223257958521499 0 0 0 0 0 0 0 0.00678000424991891 0 0.0105534520910382 0 0 0.0276046508613905 0 0 0 0 0 0 -0.0050922247591846 0 0 0 0 0 0 0 0 0.0190782818989018 -0.00330528651568164 0 0 0 0 0 0 0 0 0 0 0.00171581976355204 0 0.00117693372326445 0 0 0 0 0.00788395198900765 0 0.00710067645484173 0 0.023915124584622 0 0 0 0.00810673683141693 0.0026423455875728 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00429803039924676 0 0 0 0 0 -0.00428770866487265 0 0.00595894585643666 0 0 0.00366422441671816 0 0 0 0.00354345276367361 0 0 0 0 0 0 0 0.0302989830749972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0346234684140493 0 0 0 0 0 0 0.00124596262577299 0 0 0.00995555185072814 0 0 0 0 0 0.0280616356056329 0 0 0 0.00614527588190816 0 0 0 0 0 0.0359832840934811 0 0 0 0 0.00630128382074359 0 0 0 0 0 0 0 0 0.0281508203505384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010853927840024 0.0370627714731073 0 0 0 0 0 0 0 0 0 0 0 0.00243713325120624 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0309722310272394 0 0.00557835410366614 0.0210393153509753 0 0 0 0 0 0 0.0264795187918011 0 0 0 0 0 0 0 0.04117350302189 0 0 0 0 0.00815463585624895 0 0 0 0 0 0.0113705225840895 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313018627106081 0 0 0 0 0 0 0 0 0 0 0 0 0.0135778378136952 -0.00254307917772654 -0.00351535622067059 -5.43813251842528e-05 -0.00345197580224713 0 0 0 0 0 0.00550759895841187 0 0 0.0288048878099155 0 0 0 0 0 0 0 -0.00581185135978847 0 0 0 0 0 0 0.00828032910979643 0 0 0 0 0 0 0 0 0 0 0.0164926783112141
"0434" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0190" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1398" 0.00864601541406063 0 0 0 0.00436393227940682 0 0 0.0157347877621072 0 0 0 0.0153891434751971 0 0 0.0115184128435948 0 0 0.00722554660514425 0 0 0 0 0 0 0.0099386986901779 0 0 0 0 0 0 0.00499755102315294 0 0 0 0 0 0 0 0 0 0 0 0 0.0237020417927618 0 0 0 0 0.00696452273673253 0 0 0 0 0 0 0 0 0 0.016660158001083 0 0 0 0.00711786737602051 0 0 0 0 0 0 0.0134305603757198 0.0152517847462342 0 0 0 0 0 0 0 0 0.0142688379223917 0 0 0 0 0 0.0033027336281016 0 0 0 0 0 0 0.0122892838291319 0 0 0 0 0.0188364290783502 0 0.0154039704901713 0.00979919564879284 0 0 0 0 0 0 0 0 0 0.0144760325736248 0 0 0 0 0 0 0.009445535494222 0 0 0 0 0 0 0 0.00633000216840783 0 0.00385152075547482 0 0.0205085542948567 0 0 0 0 0 0 0.0206057670252572 0 0 0.0148458613053987 0 0 0.005563508514982 0 0 0 0 0 0 0 0 0 0 0 0 0.0184872468883384 0 0 0 0 0 0.00649434098919445 0.0189196561968019 0 0.0199508943567202 0.0123466324943975 0 0 0 0 0 0 0 0 0 0 0 0 0.0180514072357229 0 0 0 0 0 0 0 0.0181588392511572 0 0 0.0212535574643051 0 0 0 0.0163071457937864 0 0.0174386003120662 0 0 0 0 0.0187472034845285 0 0 0 0 0 0 0 0.00911216636645207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150445060194596 0 0 0 0 0 0 0 0 0.0155608737760262 0.0231885563059159 0 0 0 0.0180911465894257 0 0 0.0160321351607739 0 0.0187009466019898 0.0141060426793163 0 0.00496640541134669 0 0.0218262083051373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264716280236986 0 0 0 0 0 0 0 0 0 0 0 0.0256022870733953 0 0 0.0123200763813796 0 0 0 0 0.0224006056490722 0 0
"1427" 0.00992106479337809 0 0 0 0.00347574426852903 0 0 0.0166235354300824 0 0 0 0.0169393946716673 0 0 0.00976440986049457 0 0 0.0069691660198797 0 0 0 0 0 0 0.0101109279587846 0 0 0 0 0 0 0.00337958529240578 0 0 0 0 0 0 0 0 0 0 0 0 0.0310796062572651 0 0 0 0 0.00661753544893831 0 0 0 0 0 0 0 0 0 0.01106451027199 0 0 0 0.00691905070465776 0 0 0 0 0 0 0.0124258710307881 0.0127577834036251 0 0 0 0 0 0 0 0 0.013006479355721 0 0 0 0 0 0.00205314486063748 0 0 0 0 0 0 0.00941954781857989 0 0 0 0 0.0183669551280209 0 0.0224157768474683 0.00791754871632877 0 0 0 0 0 0 0 0 0 0.0139630907194325 0 0 0 0 0 0 0.00777069558121275 0 0 0 0 0 0 0 0.00719580622897005 0 0.00367719424003123 0 0.0185756042690023 0 0 0 0 0 0 0.0243409728845263 0 0 0.0150416354300219 0 0 0.00507579879271577 0 0 0 0 0 0 0 0 0 0 0 0 0.015683238103771 0 0 0 0 0.00239083601191326 0 0.0173034986371388 0 0.0279462698647754 0.0125954941283774 0 0 0 0 0 0 0 0 0 0 0 0 0.0231263272466163 0 0 0 0 0 0 0 0.0182928954491679 0 0 0.0241128373916972 0 0 0 0.0218598951405203 0 0.0111908998403373 0 0 0 0 0.0230592770804564 0 0 0 0 0 0 0 0.0070683117791296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227757549505706 0 0 0 0 0 0 0 0 0.0283852805413178 0.0330875390934904 0 0 0 0.0280578084024038 0 0 0.0195439805179111 0 0.0121922739093949 0.0137316722207077 0 0.00448539046929796 0 0.0262871665777298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0355778947532094 0 0 0 0 0 0 0 0 0 0 0 0.0245634188947809 0 0 0.0112109175212977 0 0 0 0 0.0319589755342551 0 0
